event_id,user_id,event_type,timestamp,app_version,major_version,os,country,session_id,properties,event_date,event_hour,day_of_week,week_of_year,year_month
EVT_003132,USER_001,app_close,2024-01-04 11:15:58+00:00,1.3.6,1,Android,SG,SESSION_6097,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-04,11,Thursday,1,2024-01
EVT_003133,USER_246,crash,2024-01-12 12:45:07+00:00,2.1.1,2,Android,SG,SESSION_8825,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-12,12,Friday,2,2024-01
EVT_003134,USER_178,search,2024-01-10 09:48:27+00:00,2.5.2,2,iOS,VN,SESSION_5473,"{'item_id': None, 'amount': None, 'query': 'search_term_72', 'screen_name': None}",2024-01-10,9,Wednesday,2,2024-01
EVT_003135,USER_097,payment_success,2024-01-14 11:54:33+00:00,1.3.6,1,Web,TH,SESSION_4991,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-14,11,Sunday,2,2024-01
EVT_003136,USER_021,remove_from_cart,2024-01-11 02:16:44+00:00,1.0.7,1,Web,TH,SESSION_5480,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-11,2,Thursday,2,2024-01
EVT_003137,USER_094,payment_failed,2024-01-08 01:27:00+00:00,2.1.5,2,Android,PH,SESSION_2659,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-08,1,Monday,2,2024-01
EVT_003138,USER_032,wishlist_add,2024-01-03 03:56:45+00:00,2.0.6,2,Web,PH,SESSION_3232,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-03,3,Wednesday,1,2024-01
EVT_003140,USER_004,button_click,2024-01-09 22:38:28+00:00,2.2.7,2,iOS,SG,SESSION_5849,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-09,22,Tuesday,2,2024-01
EVT_003141,USER_170,search,2024-01-10 22:15:16+00:00,1.5.8,1,Android,TH,SESSION_8789,"{'item_id': None, 'amount': None, 'query': 'search_term_96', 'screen_name': None}",2024-01-10,22,Wednesday,2,2024-01
EVT_003142,USER_033,crash,2024-01-10 04:23:20+00:00,2.0.9,2,iOS,TH,SESSION_1897,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-10,4,Wednesday,2,2024-01
EVT_003143,USER_021,button_click,2024-01-01 00:03:42+00:00,1.2.6,1,iOS,TH,SESSION_1907,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-01,0,Monday,1,2024-01
EVT_003144,USER_144,checkout,2024-01-02 18:29:12+00:00,1.1.1,1,iOS,ID,SESSION_5134,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-02,18,Tuesday,1,2024-01
EVT_003146,USER_234,download_started,2024-01-13 21:43:56+00:00,2.1.3,2,Web,SG,SESSION_7633,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-13,21,Saturday,2,2024-01
EVT_003147,USER_068,share_clicked,2024-01-02 01:16:42+00:00,2.5.7,2,Web,SG,SESSION_3045,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-02,1,Tuesday,1,2024-01
EVT_003149,USER_225,search,2024-01-02 16:35:08+00:00,2.1.1,2,Web,VN,SESSION_1343,"{'item_id': None, 'amount': None, 'query': 'search_term_51', 'screen_name': None}",2024-01-02,16,Tuesday,1,2024-01
EVT_003150,USER_099,screen_view,2024-01-14 09:07:30+00:00,1.1.3,1,Android,MY,SESSION_4659,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': 'home'}",2024-01-14,9,Sunday,2,2024-01
EVT_003151,USER_062,wishlist_remove,2024-01-12 20:27:38+00:00,1.2.9,1,Web,ID,SESSION_9302,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-12,20,Friday,2,2024-01
EVT_003152,USER_004,remove_from_cart,2024-01-07 14:27:17+00:00,1.4.1,1,Web,PH,SESSION_3414,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-07,14,Sunday,1,2024-01
EVT_003153,USER_088,search,2024-01-12 07:42:11+00:00,1.5.6,1,Android,ID,SESSION_9743,"{'item_id': None, 'amount': None, 'query': 'search_term_23', 'screen_name': None}",2024-01-12,7,Friday,2,2024-01
EVT_003154,USER_150,checkout,2024-01-07 19:15:29+00:00,1.1.5,1,iOS,PH,SESSION_6257,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-07,19,Sunday,1,2024-01
EVT_003155,USER_176,share_clicked,2024-01-07 08:16:19+00:00,1.5.6,1,Web,VN,SESSION_5561,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-07,8,Sunday,1,2024-01
EVT_003156,USER_224,button_click,2024-01-09 13:32:07+00:00,2.1.3,2,iOS,TH,SESSION_2218,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-09,13,Tuesday,2,2024-01
EVT_003157,USER_134,app_open,2024-01-05 00:38:45+00:00,2.3.1,2,Android,MY,SESSION_6250,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-05,0,Friday,1,2024-01
EVT_003158,USER_169,app_close,2024-01-12 11:38:43+00:00,1.3.8,1,Android,PH,SESSION_7367,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-12,11,Friday,2,2024-01
EVT_003159,USER_148,button_click,2024-01-01 05:59:22+00:00,1.5.4,1,Android,SG,SESSION_3489,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-01,5,Monday,1,2024-01
EVT_003160,USER_046,wishlist_add,2024-01-08 05:07:26+00:00,1.1.2,1,iOS,MY,SESSION_7476,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-08,5,Monday,2,2024-01
EVT_003161,USER_204,app_open,2024-01-09 09:04:34+00:00,2.2.9,2,Web,PH,SESSION_3870,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-09,9,Tuesday,2,2024-01
EVT_003162,USER_185,review_submitted,2024-01-08 14:49:14+00:00,2.3.9,2,Android,MY,SESSION_4204,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-08,14,Monday,2,2024-01
EVT_003163,USER_038,checkout,2024-01-02 18:41:52+00:00,2.5.1,2,iOS,ID,SESSION_8396,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-02,18,Tuesday,1,2024-01
EVT_003164,USER_247,review_submitted,2024-01-08 21:13:25+00:00,1.5.8,1,Android,SG,SESSION_1194,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-08,21,Monday,2,2024-01
EVT_003165,USER_221,wishlist_remove,2024-01-06 12:41:29+00:00,1.1.5,1,Web,MY,SESSION_2705,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-06,12,Saturday,1,2024-01
EVT_003166,USER_008,app_open,2024-01-12 05:13:13+00:00,1.2.6,1,iOS,ID,SESSION_9897,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-12,5,Friday,2,2024-01
EVT_003167,USER_148,item_view,2024-01-12 16:44:09+00:00,1.4.7,1,iOS,SG,SESSION_5140,"{'item_id': 'ITEM_918', 'amount': None, 'query': None, 'screen_name': None}",2024-01-12,16,Friday,2,2024-01
EVT_003169,USER_196,purchase,2024-01-04 22:27:22+00:00,2.1.2,2,iOS,TH,SESSION_9925,"{'item_id': 'ITEM_236', 'amount': 13.23, 'query': None, 'screen_name': None}",2024-01-04,22,Thursday,1,2024-01
EVT_003170,USER_141,purchase,2024-01-10 14:54:01+00:00,2.2.1,2,Android,VN,SESSION_3256,"{'item_id': 'ITEM_833', 'amount': 88.48, 'query': None, 'screen_name': None}",2024-01-10,14,Wednesday,2,2024-01
EVT_003171,USER_228,add_to_cart,2024-01-10 22:27:48+00:00,2.0.2,2,Web,VN,SESSION_7480,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-10,22,Wednesday,2,2024-01
EVT_003172,USER_024,app_open,2024-01-12 10:22:21+00:00,2.0.0,2,Web,ID,SESSION_1300,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-12,10,Friday,2,2024-01
EVT_003174,USER_003,review_submitted,2024-01-01 00:13:26+00:00,1.1.5,1,iOS,SG,SESSION_3205,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-01,0,Monday,1,2024-01
EVT_003175,USER_001,add_to_cart,2024-01-12 20:33:14+00:00,1.5.4,1,iOS,TH,SESSION_5451,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-12,20,Friday,2,2024-01
EVT_003176,USER_112,error,2024-01-06 06:36:07+00:00,1.4.1,1,Android,VN,SESSION_3319,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-06,6,Saturday,1,2024-01
EVT_003177,USER_216,wishlist_remove,2024-01-07 07:07:27+00:00,2.5.4,2,iOS,SG,SESSION_7316,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-07,7,Sunday,1,2024-01
EVT_003178,USER_072,checkout,2024-01-04 00:16:23+00:00,1.3.1,1,Android,TH,SESSION_2053,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-04,0,Thursday,1,2024-01
EVT_003179,USER_008,download_started,2024-01-05 18:29:00+00:00,2.5.5,2,Web,ID,SESSION_5708,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-05,18,Friday,1,2024-01
EVT_003180,USER_025,rating_submitted,2024-01-02 10:46:41+00:00,2.1.9,2,Android,VN,SESSION_7671,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-02,10,Tuesday,1,2024-01
EVT_003181,USER_034,purchase,2024-01-03 16:00:37+00:00,1.2.0,1,Android,ID,SESSION_2571,"{'item_id': 'ITEM_769', 'amount': 308.82, 'query': None, 'screen_name': None}",2024-01-03,16,Wednesday,1,2024-01
EVT_003182,USER_181,wishlist_remove,2024-01-13 13:39:36+00:00,1.0.5,1,iOS,VN,SESSION_2617,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-13,13,Saturday,2,2024-01
EVT_003183,USER_063,item_view,2024-01-06 11:10:44+00:00,1.2.8,1,Web,SG,SESSION_3181,"{'item_id': 'ITEM_566', 'amount': None, 'query': None, 'screen_name': None}",2024-01-06,11,Saturday,1,2024-01
EVT_003185,USER_174,add_to_cart,2024-01-03 10:47:55+00:00,1.0.1,1,iOS,MY,SESSION_6965,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-03,10,Wednesday,1,2024-01
EVT_003187,USER_011,remove_from_cart,2024-01-09 17:11:25+00:00,2.2.8,2,Web,ID,SESSION_2350,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-09,17,Tuesday,2,2024-01
EVT_003188,USER_247,payment_failed,2024-01-04 00:16:58+00:00,1.5.9,1,Android,ID,SESSION_9743,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-04,0,Thursday,1,2024-01
EVT_003189,USER_205,purchase,2024-01-14 17:27:04+00:00,1.4.3,1,Android,VN,SESSION_3150,"{'item_id': 'ITEM_436', 'amount': 480.22, 'query': None, 'screen_name': None}",2024-01-14,17,Sunday,2,2024-01
EVT_003191,USER_154,crash,2024-01-08 10:28:31+00:00,1.5.3,1,Android,PH,SESSION_2446,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-08,10,Monday,2,2024-01
EVT_003192,USER_182,purchase,2024-01-13 17:14:01+00:00,2.3.2,2,Android,MY,SESSION_6428,"{'item_id': 'ITEM_432', 'amount': 385.86, 'query': None, 'screen_name': None}",2024-01-13,17,Saturday,2,2024-01
EVT_003193,USER_001,download_started,2024-01-11 03:05:24+00:00,2.0.1,2,Android,VN,SESSION_6843,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-11,3,Thursday,2,2024-01
EVT_003194,USER_199,add_to_cart,2024-01-15 05:11:07+00:00,2.5.8,2,Web,TH,SESSION_4300,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-15,5,Monday,3,2024-01
EVT_003195,USER_051,checkout,2024-01-01 00:58:32+00:00,2.5.1,2,iOS,VN,SESSION_8512,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-01,0,Monday,1,2024-01
EVT_003196,USER_133,error,2024-01-09 20:36:56+00:00,1.5.7,1,Android,TH,SESSION_4723,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-09,20,Tuesday,2,2024-01
EVT_003197,USER_192,remove_from_cart,2024-01-15 03:47:07+00:00,1.3.1,1,Web,MY,SESSION_8850,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-15,3,Monday,3,2024-01
EVT_003198,USER_234,remove_from_cart,2024-01-12 12:59:03+00:00,2.5.8,2,Web,VN,SESSION_4461,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-12,12,Friday,2,2024-01
EVT_003199,USER_188,download_started,2024-01-06 04:32:23+00:00,2.4.1,2,Web,MY,SESSION_9390,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-06,4,Saturday,1,2024-01
EVT_003200,USER_102,remove_from_cart,2024-01-13 07:36:29+00:00,1.5.0,1,Android,SG,SESSION_1838,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-13,7,Saturday,2,2024-01
EVT_003201,USER_150,crash,2024-01-08 18:18:39+00:00,2.2.7,2,Web,VN,SESSION_5869,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-08,18,Monday,2,2024-01
EVT_003202,USER_080,checkout,2024-01-11 08:55:51+00:00,1.3.6,1,Web,SG,SESSION_2807,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-11,8,Thursday,2,2024-01
EVT_003203,USER_164,payment_success,2024-01-12 13:08:24+00:00,1.2.7,1,Android,PH,SESSION_5666,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-12,13,Friday,2,2024-01
EVT_003204,USER_240,checkout,2024-01-02 22:25:01+00:00,2.4.8,2,iOS,PH,SESSION_5087,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-02,22,Tuesday,1,2024-01
EVT_003205,USER_182,error,2024-01-09 10:40:40+00:00,2.4.9,2,Android,MY,SESSION_1887,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-09,10,Tuesday,2,2024-01
EVT_003207,USER_056,purchase,2024-01-08 16:19:52+00:00,2.5.3,2,iOS,TH,SESSION_1638,"{'item_id': 'ITEM_767', 'amount': 338.26, 'query': None, 'screen_name': None}",2024-01-08,16,Monday,2,2024-01
EVT_003208,USER_120,wishlist_add,2024-01-13 21:53:29+00:00,1.2.0,1,Web,VN,SESSION_2538,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-13,21,Saturday,2,2024-01
EVT_003209,USER_056,wishlist_add,2024-01-01 15:32:34+00:00,1.1.3,1,Web,VN,SESSION_3567,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-01,15,Monday,1,2024-01
EVT_003210,USER_061,add_to_cart,2024-01-09 10:18:00+00:00,2.1.8,2,Android,VN,SESSION_7697,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-09,10,Tuesday,2,2024-01
EVT_003211,USER_058,screen_view,2024-01-13 01:46:11+00:00,2.2.3,2,iOS,TH,SESSION_3264,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': 'search'}",2024-01-13,1,Saturday,2,2024-01
EVT_003212,USER_085,button_click,2024-01-06 22:42:45+00:00,2.1.4,2,Web,VN,SESSION_5665,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-06,22,Saturday,1,2024-01
EVT_003213,USER_063,checkout,2024-01-01 06:08:08+00:00,2.0.4,2,Android,PH,SESSION_8898,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-01,6,Monday,1,2024-01
EVT_003214,USER_182,payment_failed,2024-01-06 01:37:15+00:00,2.2.7,2,iOS,SG,SESSION_6143,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-06,1,Saturday,1,2024-01
EVT_003215,USER_121,checkout,2024-01-01 01:26:07+00:00,1.3.4,1,Android,MY,SESSION_2206,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-01,1,Monday,1,2024-01
EVT_003216,USER_205,wishlist_add,2024-01-10 08:51:30+00:00,1.0.8,1,Web,SG,SESSION_2821,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-10,8,Wednesday,2,2024-01
EVT_003217,USER_245,search,2024-01-15 21:38:05+00:00,1.3.5,1,iOS,TH,SESSION_8825,"{'item_id': None, 'amount': None, 'query': 'search_term_95', 'screen_name': None}",2024-01-15,21,Monday,3,2024-01
EVT_003219,USER_091,remove_from_cart,2024-01-05 13:35:44+00:00,2.2.5,2,Android,MY,SESSION_1071,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-05,13,Friday,1,2024-01
EVT_003220,USER_249,wishlist_remove,2024-01-10 10:03:08+00:00,2.3.0,2,Android,TH,SESSION_4477,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-10,10,Wednesday,2,2024-01
EVT_003221,USER_173,purchase,2024-01-08 17:38:51+00:00,1.5.2,1,Android,TH,SESSION_4545,"{'item_id': 'ITEM_978', 'amount': 493.22, 'query': None, 'screen_name': None}",2024-01-08,17,Monday,2,2024-01
EVT_003222,USER_068,wishlist_remove,2024-01-10 23:38:03+00:00,1.4.2,1,Web,VN,SESSION_1579,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-10,23,Wednesday,2,2024-01
EVT_003223,USER_097,search,2024-01-14 07:25:36+00:00,1.1.2,1,iOS,ID,SESSION_7948,"{'item_id': None, 'amount': None, 'query': 'search_term_73', 'screen_name': None}",2024-01-14,7,Sunday,2,2024-01
EVT_003224,USER_006,wishlist_add,2024-01-08 11:21:43+00:00,2.4.0,2,Android,VN,SESSION_2706,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-08,11,Monday,2,2024-01
EVT_003225,USER_185,screen_view,2024-01-15 14:01:58+00:00,1.1.0,1,iOS,SG,SESSION_6583,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': 'checkout'}",2024-01-15,14,Monday,3,2024-01
EVT_003227,USER_142,add_to_cart,2024-01-07 05:46:04+00:00,1.4.1,1,Web,PH,SESSION_4893,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-07,5,Sunday,1,2024-01
EVT_003228,USER_201,crash,2024-01-03 18:58:24+00:00,1.0.5,1,iOS,ID,SESSION_3403,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-03,18,Wednesday,1,2024-01
EVT_003229,USER_236,wishlist_remove,2024-01-08 02:10:11+00:00,1.4.2,1,iOS,PH,SESSION_1690,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-08,2,Monday,2,2024-01
EVT_003230,USER_192,checkout,2024-01-04 20:29:28+00:00,2.0.5,2,Android,PH,SESSION_3979,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-04,20,Thursday,1,2024-01
EVT_003231,USER_139,download_started,2024-01-09 10:31:47+00:00,1.4.2,1,iOS,TH,SESSION_8289,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-09,10,Tuesday,2,2024-01
EVT_003233,USER_181,wishlist_remove,2024-01-01 09:16:26+00:00,2.1.4,2,Android,TH,SESSION_6991,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-01,9,Monday,1,2024-01
EVT_003234,USER_178,app_open,2024-01-01 18:26:52+00:00,2.3.2,2,Web,VN,SESSION_7989,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-01,18,Monday,1,2024-01
EVT_003235,USER_119,add_to_cart,2024-01-05 10:11:23+00:00,2.5.4,2,Android,TH,SESSION_8422,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-05,10,Friday,1,2024-01
EVT_003236,USER_114,app_open,2024-01-09 17:16:00+00:00,2.2.7,2,Android,TH,SESSION_5466,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-09,17,Tuesday,2,2024-01
EVT_003237,USER_037,crash,2024-01-13 01:27:05+00:00,2.1.8,2,Android,SG,SESSION_9420,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-13,1,Saturday,2,2024-01
EVT_003239,USER_007,app_open,2024-01-07 08:07:28+00:00,1.3.1,1,Web,PH,SESSION_6596,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-07,8,Sunday,1,2024-01
EVT_003240,USER_187,wishlist_add,2024-01-07 01:21:24+00:00,1.1.1,1,Web,VN,SESSION_9892,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-07,1,Sunday,1,2024-01
EVT_003241,USER_249,error,2024-01-07 12:19:30+00:00,1.1.7,1,Web,PH,SESSION_7024,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-07,12,Sunday,1,2024-01
EVT_003242,USER_195,checkout,2024-01-04 03:56:11+00:00,2.1.5,2,Web,VN,SESSION_3187,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-04,3,Thursday,1,2024-01
EVT_003243,USER_203,app_open,2024-01-05 02:53:25+00:00,1.4.8,1,Web,MY,SESSION_2388,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-05,2,Friday,1,2024-01
EVT_003244,USER_001,button_click,2024-01-09 00:33:28+00:00,1.5.8,1,Web,VN,SESSION_8721,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-09,0,Tuesday,2,2024-01
EVT_003245,USER_027,payment_failed,2024-01-07 15:55:57+00:00,1.3.7,1,Web,ID,SESSION_3794,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-07,15,Sunday,1,2024-01
EVT_003246,USER_074,app_close,2024-01-12 01:30:52+00:00,1.1.6,1,Web,PH,SESSION_5669,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-12,1,Friday,2,2024-01
EVT_003247,USER_098,review_submitted,2024-01-06 23:28:38+00:00,2.3.1,2,Web,ID,SESSION_3484,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-06,23,Saturday,1,2024-01
EVT_003248,USER_238,error,2024-01-06 02:05:02+00:00,1.5.7,1,iOS,ID,SESSION_1008,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-06,2,Saturday,1,2024-01
EVT_003249,USER_008,item_view,2024-01-08 17:47:23+00:00,2.0.2,2,Android,VN,SESSION_1193,"{'item_id': 'ITEM_395', 'amount': None, 'query': None, 'screen_name': None}",2024-01-08,17,Monday,2,2024-01
EVT_003250,USER_196,remove_from_cart,2024-01-10 15:10:43+00:00,1.0.0,1,Web,SG,SESSION_3877,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-10,15,Wednesday,2,2024-01
EVT_003251,USER_160,crash,2024-01-10 15:23:57+00:00,2.5.7,2,Web,VN,SESSION_8755,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-10,15,Wednesday,2,2024-01
EVT_003252,USER_086,remove_from_cart,2024-01-11 21:55:59+00:00,2.4.7,2,Web,MY,SESSION_7918,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-11,21,Thursday,2,2024-01
EVT_003253,USER_099,crash,2024-01-05 05:22:09+00:00,1.0.4,1,iOS,TH,SESSION_5225,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-05,5,Friday,1,2024-01
EVT_003254,USER_185,add_to_cart,2024-01-05 03:22:49+00:00,2.0.5,2,iOS,SG,SESSION_8222,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-05,3,Friday,1,2024-01
EVT_003255,USER_157,remove_from_cart,2024-01-04 14:59:49+00:00,2.3.9,2,Web,PH,SESSION_8276,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-04,14,Thursday,1,2024-01
EVT_003256,USER_191,wishlist_add,2024-01-08 12:34:07+00:00,2.2.7,2,iOS,TH,SESSION_1078,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-08,12,Monday,2,2024-01
EVT_003257,USER_205,payment_failed,2024-01-05 19:42:02+00:00,2.4.6,2,Web,PH,SESSION_9535,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-05,19,Friday,1,2024-01
EVT_003258,USER_157,app_close,2024-01-02 08:17:37+00:00,1.1.5,1,Web,TH,SESSION_9446,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-02,8,Tuesday,1,2024-01
EVT_003259,USER_173,payment_failed,2024-01-03 09:47:02+00:00,2.2.5,2,iOS,PH,SESSION_8277,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-03,9,Wednesday,1,2024-01
EVT_003260,USER_054,item_view,2024-01-10 18:35:27+00:00,2.1.5,2,iOS,TH,SESSION_5234,"{'item_id': 'ITEM_854', 'amount': None, 'query': None, 'screen_name': None}",2024-01-10,18,Wednesday,2,2024-01
EVT_003261,USER_030,screen_view,2024-01-10 03:06:57+00:00,2.5.1,2,Web,MY,SESSION_1929,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': 'cart'}",2024-01-10,3,Wednesday,2,2024-01
EVT_003262,USER_157,download_started,2024-01-11 13:57:32+00:00,1.1.1,1,iOS,MY,SESSION_6267,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-11,13,Thursday,2,2024-01
EVT_003263,USER_129,add_to_cart,2024-01-14 18:26:07+00:00,2.5.3,2,Web,MY,SESSION_1857,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-14,18,Sunday,2,2024-01
EVT_003264,USER_195,app_close,2024-01-12 17:00:56+00:00,1.5.6,1,Android,SG,SESSION_3559,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-12,17,Friday,2,2024-01
EVT_003265,USER_239,search,2024-01-06 19:31:42+00:00,2.2.4,2,Web,SG,SESSION_1141,"{'item_id': None, 'amount': None, 'query': 'search_term_74', 'screen_name': None}",2024-01-06,19,Saturday,1,2024-01
EVT_003266,USER_141,button_click,2024-01-09 15:58:50+00:00,1.2.7,1,Web,MY,SESSION_3308,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-09,15,Tuesday,2,2024-01
EVT_003267,USER_115,purchase,2024-01-10 23:34:17+00:00,1.2.2,1,Web,SG,SESSION_7333,"{'item_id': 'ITEM_566', 'amount': 479.62, 'query': None, 'screen_name': None}",2024-01-10,23,Wednesday,2,2024-01
EVT_003268,USER_065,rating_submitted,2024-01-08 23:35:58+00:00,1.2.6,1,iOS,TH,SESSION_3953,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-08,23,Monday,2,2024-01
EVT_003269,USER_013,checkout,2024-01-03 15:21:34+00:00,1.4.2,1,Android,TH,SESSION_6638,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-03,15,Wednesday,1,2024-01
EVT_003271,USER_116,purchase,2024-01-06 16:16:56+00:00,1.2.0,1,iOS,PH,SESSION_2134,"{'item_id': 'ITEM_239', 'amount': 363.8, 'query': None, 'screen_name': None}",2024-01-06,16,Saturday,1,2024-01
